thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,RA,Dec,FluxErr,InnerRad,OuterRad,Gain,ReadNoise,Filter

73.24864196777344,5,3,2321,2324,0,1,2322.6087691560106,0.8036189986674712,1.0237865562786705,0.1578155036481621,-0.07683030489479514,1.0151602029800415,0.38865387439727783,-0.08780760318040848,1.0138051509857178,6.576794624328613,0.9871141910552979,377.37921142578125,3576.7939484342505,79.20773315429688,122.90069580078125,2323,1,2323,0,2,298.594545325753,18.626017257927018,786.3200005749148,20.0,30.0,1.5,30,R

73.24864196777344,14,9,2507,2513,0,2,2509.73081278556,1.1760687615526988,2.948488398094904,0.44290118945322,0.2836925008009792,1.7263277769088745,0.6412346959114075,0.11134608089923859,0.361431747674942,2.4061286449432373,-0.46301737427711487,1220.285888671875,3265.2241633157164,107.20460510253906,162.30078125,2508,1,2508,0,2,298.6250413387435,18.62437441924932,801.1994107688954,20.0,30.0,1.5,30,R

73.24864196777344,11,10,2443,2446,0,3,2444.5195218729295,1.147946931566872,0.967758138663902,0.7934013762317129,0.33265501659197905,1.106557011604309,0.7325920462608337,0.6572458744049072,1.2073160409927368,1.472634196281433,-1.0123999118804932,1002.3828125,2415.8940196832054,109.31730651855469,158.34280395507812,2444,1,2446,1,2,298.61441559091185,18.624963085062216,800.643357808249,20.0,30.0,1.5,30,R

73.24864196777344,52,46,427,438,0,5,432.67644019285245,2.0632617076906086,8.088842095104873,2.1388755891072115,1.9277776055847262,2.94258975982666,1.252550721168518,0.2874826192855835,0.15744738280773163,0.5954376459121704,-0.28381597995758057,6277.6953125,12723.684851978789,171.98403930664062,252.50485229492188,433,1,430,0,2,298.28607953104944,18.643170746291496,836.8532530278637,20.0,30.0,1.5,30,R

73.24864196777344,55,53,1766,1775,0,5,1770.736672447727,1.9538906331317445,5.512110833980408,2.2607013541534733,0.2906056504710417,2.3532700538635254,1.4949687719345093,0.08844421058893204,0.18265660107135773,0.44535887241363525,-0.04695979878306389,9656.197265625,4446.043704668056,353.2636413574219,415.5586242675781,1771,1,1771,0,2,298.5045733242579,18.63118760632658,833.6212774895665,20.0,30.0,1.5,30,R

73.24864196777344,78,72,1789,1800,0,7,1794.9301025132934,2.651369033439729,6.2587503684195696,3.6595048629132485,1.0275006476593784,2.5721323490142822,1.8172481060028076,0.3344959318637848,0.16749708354473114,0.2864656448364258,-0.09405828267335892,16172.6953125,13407.720418447814,475.137451171875,505.6344299316406,1794,1,1795,1,2,298.50852629305126,18.63107720132754,858.469999555188,20.0,30.0,1.5,30,R

73.24864196777344,92,82,408,421,0,8,414.6560312391127,3.186495627726995,10.632388535758544,4.765301904590933,3.4413463566753926,3.495833396911621,1.7823688983917236,0.4324435293674469,0.12274216115474701,0.2738635241985321,-0.17728081345558167,13006.083984375,18280.58693133559,252.24249267578125,302.9598693847656,413,1,411,0,2,298.28314424388986,18.64350410646391,875.1598757201999,20.0,30.0,1.5,30,R

73.24864196777344,17,15,3050,3053,4,8,3051.344117034319,5.666268144340111,1.1186583621614021,1.6090104315530573,-0.33965984156727647,1.335192084312439,0.9720755815505981,-1.0980111360549927,0.9551494121551514,0.6640639901161194,0.4032613933086395,1532.678955078125,3248.865138907947,106.53041076660156,125.3839111328125,3052,6,3051,5,0,298.7132919126319,18.620125051666065,988.8740141258482,20.0,30.0,1.5,30,R

73.24864196777344,64,58,714,724,0,9,718.8267983541238,4.216230060781868,6.802805306951409,4.128582572887847,2.9256223834003166,2.946589469909668,1.4996659755706787,0.5710538029670715,0.21143293380737305,0.34838518500328064,-0.29965388774871826,7997.06689453125,15035.712087820793,199.82949829101562,231.41281127929688,718,4,718,3,2,298.33286401646154,18.640960954288353,903.2687445666451,20.0,30.0,1.5,30,R

73.24864196777344,21,19,1262,1266,4,9,1264.0881787045305,6.466033564638124,1.7028235843123047,2.018585672896916,0.9848915434333403,1.6906124353408813,0.9291065335273743,0.864873468875885,0.8181408047676086,0.6901611685752869,-0.7983609437942505,1900.6968994140625,6278.943880878793,107.66498565673828,137.11019897460938,1264,6,1263,5,0,298.4219375864793,18.636438906667717,965.3507130956303,20.0,30.0,1.5,30,R

73.24864196777344,35,31,1841,1847,3,9,1844.2428636680597,5.822575752669104,2.6438962777475137,2.7734006447058848,0.913908455903627,1.9039033651351929,1.338823676109314,0.8207650184631348,0.42685070633888245,0.40691885352134705,-0.2813170850276947,3718.5859375,6814.53071354376,149.6473388671875,189.02334594726562,1844,5,1843,5,0,298.51659957952074,18.631122292012456,949.1092220332534,20.0,30.0,1.5,30,R

73.24864196777344,45,42,643,653,4,11,647.8674816206666,7.453076890017842,5.297357396744207,3.6742241899290846,2.9186490223873953,2.7413814067840576,1.206817865371704,0.6497926115989685,0.3356937766075134,0.4839905798435211,-0.5333219766616821,4646.14599609375,11629.87694032115,153.28988647460938,186.59347534179688,646,6,647,6,0,298.3212994276629,18.642092401012757,991.717062637496,20.0,30.0,1.5,30,R

73.24864196777344,55,50,2436,2444,15,23,2440.26893519628,19.071520585210013,3.682567401970772,3.5480483993152134,0.2719683448870889,1.9736944437026978,1.8262382745742798,0.6641772389411926,0.2730956971645355,0.2834497094154358,-0.041867174208164215,7302.41650390625,12590.975667986044,224.55331420898438,256.007568359375,2440,18,2440,19,0,298.61389347034117,18.627771087347888,1097.0090895835324,20.0,30.0,1.5,30,R

73.24864196777344,29,25,953,959,19,24,956.1390145253688,21.273479646369086,3.1315953037641098,1.6953709441933986,0.5105870440819267,1.8151060342788696,1.2378838062286377,0.30903950333595276,0.3358156681060791,0.6203001141548157,-0.20227210223674774,2752.113525390625,8285.414371988933,124.25640106201172,148.75946044921875,956,20,957,24,0,298.3717905816441,18.641481115242417,1079.67743017351,20.0,30.0,1.5,30,R

73.24864196777344,16,12,1232,1236,21,24,1234.198279077228,22.346928258900164,1.5815726615417383,1.0361135204261571,0.5106263939177365,1.3739502429962158,0.8543693423271179,0.5401180982589722,0.7519241571426392,1.1477725505828857,-0.7411394715309143,1393.818603515625,8497.039653018017,102.00442504882812,123.38543701171875,1235,22,1236,23,0,298.4172067054769,18.639160479899044,1072.8718597291336,20.0,30.0,1.5,30,R

73.24864196777344,31,27,1293,1299,18,24,1296.3244466849126,20.54573954941187,2.5282809828100916,2.648399113814203,1.0903275127036647,1.918416142463684,1.2232577800750732,0.812912106513977,0.4809077978134155,0.459096223115921,-0.3959727883338928,2824.238525390625,6860.021455986644,110.71894836425781,138.5543212890625,1296,19,1298,20,0,298.427332102518,18.638325458966076,1083.3932152862003,20.0,30.0,1.5,30,R

73.24864196777344,25,23,886,893,23,28,889.2600567918724,25.290642359413486,3.1473262783498104,2.9999413549056584,2.229192219717593,2.303050994873047,0.9182721972465515,0.768875241279602,0.6707532405853271,0.7037068605422974,-0.9968447685241699,2227.1025390625,11994.969129231904,109.20099639892578,135.28079223632812,888,24,890,24,0,298.36090403296345,18.64269859886013,1069.032479877654,20.0,30.0,1.5,30,R

73.24864196777344,31,28,1568,1574,22,28,1570.713465862828,25.28227928200394,2.4202552839696585,2.4093473659934226,0.7779815892257993,1.7868413925170898,1.2793750762939453,0.7818930149078369,0.46103259921073914,0.46311986446380615,-0.29773613810539246,3000.525146484375,7452.614963811922,129.49432373046875,161.61013793945312,1571,25,1571,25,0,298.47215967447147,18.636593423791368,1059.3560515122979,20.0,30.0,1.5,30,R

73.24864196777344,65,59,1519,1528,21,29,1523.4460439295892,24.949768251417954,4.821178981028414,4.096137312662238,1.5236538595462825,2.4545559883117676,1.7007266283035278,0.6686054468154907,0.23504965007305145,0.2766548991203308,-0.17486439645290375,9281.9501953125,11714.81203905372,265.3939514160156,325.4081726074219,1523,24,1524,24,0,298.46444338394815,18.636967076206673,1062.7392732057156,20.0,30.0,1.5,30,R

73.24864196777344,70,64,1391,1401,21,30,1396.1047590084088,25.446036783933252,5.870437116188537,4.126342604569597,1.9352486101410307,2.6685280799865723,1.6957999467849731,0.5737165808677673,0.2014988213777542,0.28666695952415466,-0.1890053004026413,9847.888671875,16012.5345190142,239.89178466796875,278.8232421875,1396,25,1397,26,0,298.44366547751395,18.63818758986303,1061.1574662981227,20.0,30.0,1.5,30,R
